GUID,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,SMALL_AREA,GEOGID,GEOGDESC,TO_POP2016,TO_HOU2016,AREA_SQMET,POP_DENS,DEP_RATIO,PER_NONIRE,HO_PRE2001,HO_POS2001,PER_FLAPBE,PER_RENT,PER_VAC,PER_UNEM,PER_PROF,PER_O_OCC,PER_3ED,PER_NO3ED,AV_PER_HOU,PER_NO_INT,PER_DISAB,TO_POP2011,PER_CH_POP,TO_HOU2011,PER_CH_HOU
4c07d11e-39dd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02162,268162,Wood Quay B,268162008,268162008,A268162008,Small Area,138,56,16913.214585888178,8159.3,28.97,28.26,23,15,42.86,41.07,19.72,3.31,28.57,71.43,62.63,31.31,2.48,19.64,15.94,145,-4.83,63,-11.11
4c07d11e-3836-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02009,268009,Ballybough A,268009004,268009004,A268009004,Small Area,240,100,16811.678680643752,14275.79,31.87,21.25,75,1,10,39,8.18,10.85,15,85,24.1,61.45,2.37,7,16.25,199,20.6,89,12.36
4c07d11e-36e1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02032,268032,Cabra East C,268032016,268032016,A268032016,Small Area,238,131,16800.38198983486,14166.34,25.93,46.81,105,11,81.68,81.68,5.71,16.75,8.4,91.6,25.37,54.48,1.79,12.21,17.65,172,38.37,96,36.46
4c07d11e-34ab-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02162,268162,Wood Quay B,268162003,268162003,A268162003,Small Area,217,110,16781.1914885676,12931.14,28.4,18.31,99,2,8.18,39.09,13.95,3.9,31.82,68.18,62.96,26.54,1.98,2.73,13.36,210,3.33,105,4.76
4c07d11e-261d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02134,268128,Rathmines East A,268128011,268128011,A268128011,Small Area,290,123,16762.566124877754,17300.45,54.26,18.53,107,4,22.76,40.65,17.45,2.04,41.46,58.54,69.57,21.26,2.24,3.25,12.07,309,-6.15,130,-5.38
4c07d11e-35f0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02067,268081,Inns Quay B,268081012,268081012,A268081012,Small Area,312,116,16729.564944156595,18649.62,18.63,46.59,68,23,55.17,59.48,8.89,6.91,20.69,79.31,46.7,37.36,2.47,16.38,7.69,225,38.67,96,20.83
4c07d11e-30db-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02154,268150,Ushers C,268150001,268150001,A268150001,Small Area,299,121,16715.75390330985,17887.32,29.44,43.43,59,42,47.93,51.24,15.38,5.62,19.83,80.17,44.24,41.82,2.53,3.31,11.37,279,7.17,128,-5.47
4c07d11e-359b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02067,268081,Inns Quay B,268081015,268081015,A268081015,Small Area,123,57,16714.452941983287,7358.9,3.36,75.45,21,6,85.96,77.19,15.94,12.4,12.28,87.72,32.35,52.94,1.88,14.04,9.76,140,-12.14,50,14
4c07d11e-350b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02156,268152,Ushers E,268152005,268152005,A268152005,Small Area,261,108,16692.761174976855,15635.52,57.23,2.68,107,0,100,97.22,6.84,18.54,3.7,96.3,1.94,89.03,2.44,0.93,16.09,261,0,108,0
4c07d11e-382f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02073,268104,Mountjoy A,268104004/268104005,268104004/268104005,A268104004/268104005,Small Area,327,131,16692.4020193753,19589.75,18.91,42.68,47,28,94.66,82.44,12.67,13.07,12.98,87.02,27.98,57.51,2.5,11.45,12.54,381,-14.17,153,-14.38
4c07d11e-34e2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02120,268099,Merchants Quay B,268099015,268099015,A268099015,Small Area,286,132,16683.715109773937,17142.46,14.4,48.94,64,6,59.09,37.4,15.92,9.81,18.94,81.06,31.34,59.45,1.95,35.11,10.49,261,9.58,109,21.1
4c07d11e-3400-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02134,268128,Rathmines East A,268128019,268128019,A268128019,Small Area,108,64,16664.98391112268,6480.65,9.09,37.14,42,4,79.69,75,26.14,2.91,31.25,68.75,72.09,22.09,1.67,12.5,5.56,145,-25.52,75,-14.67
4c07d11e-38cd-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02010,268010,Ballybough B,268010012,268010012,A268010012,Small Area,158,70,16664.455793711735,9481.26,25.4,26.58,61,1,14.29,40,13.58,6.34,31.43,68.57,57.66,32.43,2.3,5.71,10.13,142,11.27,61,14.75
4c07d11e-2ac7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02039,268043,Clontarf East C,268043009,268043009,A268043009,Small Area,214,88,16653.72532245449,12849.98,29.7,5.71,65,19,27.27,22.73,8.33,2.62,40.91,59.09,50.62,32.72,2.44,0,12.15,226,-5.31,89,-1.12
4c07d11e-38d1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02047,268058,Drumcondra South A,268058005,268058005,A268058005,Small Area,271,105,16642.289181150656,16283.82,30.29,17.84,95,0,21.9,38.1,12.4,4.46,35.24,64.76,55.85,26.6,2.59,1.9,9.23,245,10.61,100,5
4c07d11e-34ac-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02162,268162,Wood Quay B,268162006,268162006,A268162006,Small Area,199,109,16633.08799898506,11964.1,42.14,23.98,89,0,13.76,43.12,17.42,5.49,38.53,61.47,56.25,32.5,1.83,4.59,17.09,204,-2.45,105,3.81
4c07d11e-35d8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030011,268030011,A268030011,Small Area,172,79,16621.16305987135,10348.25,20.28,13.37,71,1,54.43,43.04,9.2,7.19,31.65,68.35,68.99,13.95,2.16,0,13.95,141,21.99,75,5.33
4c07d11e-391c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02121,268100,Merchants Quay C,268100013,268100013,A268100013,Small Area,210,95,16613.785919607344,12640.11,8.81,39.9,61,9,78.95,67.37,12.61,4.57,36.84,63.16,69.59,17.57,2.23,8.42,7.14,204,2.94,96,-1.04
4c07d11e-372c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02004,268004,Arran Quay D,268004001,268004001,A268004001,Small Area,261,128,16514.11742165052,15804.66,18.1,15.12,119,1,0,47.66,4.41,2.58,40.63,59.38,67.32,20,2.13,1.56,13.79,270,-3.33,126,1.59
4c07d11e-35a5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02075,268106,North City,268106011,268106011,A268106011,Small Area,182,88,16499.269400086356,11030.79,8.33,58.01,49,10,100,68.18,8.76,3.53,43.18,56.82,62.6,26.02,2.09,12.5,5.49,224,-18.75,107,-17.76
4c07d11e-35c3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030001,268030001,A268030001,Small Area,230,94,16490.34872198946,13947.55,29.21,23.11,76,1,10.64,34.04,6.93,7.04,27.66,72.34,49.39,35.98,2.47,12.77,10.43,190,21.05,90,4.44
4c07d11e-39f7-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02162,268162,Wood Quay B,268162018,268162018,A268162018,Small Area,189,106,16466.52129348331,11477.83,21.15,42.16,90,4,65.09,75.47,28.67,10.3,27.36,72.64,62.1,24.19,1.77,0.94,7.94,224,-15.63,133,-20.3
4c07d11e-3411-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02139,268133,Rathmines West B,268133010,268133010,A268133010,Small Area,222,109,16361.580994105068,13568.37,14.43,39.07,64,2,43.12,59.63,6.78,6.31,26.61,73.39,63.16,25.66,2,12.84,8.56,189,17.46,92,18.48
4c07d11e-3b51-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02004,268004,Arran Quay D,268004003,268004003,A268004003,Small Area,246,128,16141.13641446314,15240.56,32.26,14.69,113,0,0.78,50,11.11,5.94,24.22,75.78,55.22,31.84,1.98,3.13,15.85,233,5.58,121,5.79
4c07d11e-3599-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02067,268081,Inns Quay B,268081018,268081018,A268081018,Small Area,302,89,16130.823232381059,18721.92,15.71,36.56,77,3,37.08,52.81,15.74,5.08,15.73,84.27,42.31,35.16,1.72,7.87,16.89,262,15.27,84,5.95
4c07d11e-33dc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02125,268110,Pembroke East A,268110018,268110018,A268110018,Small Area,222,94,16103.806828175511,13785.56,32.14,5.02,78,7,7.45,23.4,2.08,7.18,20.21,79.79,32.12,49.7,2.37,3.19,14.86,223,-0.45,86,9.3
4c07d11e-3662-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02005,268005,Arran Quay E,268005011,268005011,A268005011,Small Area,185,81,16101.550240502602,11489.58,36.03,8.29,78,0,2.47,51.85,14.74,5.26,32.1,67.9,59.42,28.26,2.28,0,15.68,172,7.56,84,-3.57
4c07d11e-38f6-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02009,268009,Ballybough A,268009016,268009016,A268009016,Small Area,215,99,16040.613539336844,13403.48,36.94,12.26,85,0,5.05,25.25,14.66,6.91,26.26,73.74,46.3,38.89,2.13,7.07,16.28,235,-8.51,103,-3.88
4c07d11e-39f4-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02162,268162,Wood Quay B,268162009,268162009,A268162009,Small Area,146,57,15998.358176996375,9125.94,14.96,54.86,33,2,52.63,61.4,42.42,6.06,22.81,77.19,44.57,43.48,2.18,14.04,3.42,185,-21.08,92,-38.04
4c07d11e-3382-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02130,268115,Pembroke West A,268115020,268115020,A268115020,Small Area,114,68,15966.90130615386,7139.77,32.56,17.86,57,2,58.82,72.06,13.92,4.63,44.12,55.88,64.95,25.77,1.65,2.94,14.91,106,7.55,71,-4.23
4c07d11e-3c52-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02077,268108,North Dock B,268108016,268108016,A268108016,Small Area,268,120,15938.483165305992,16814.65,11.67,53.18,3,102,100,57.5,6.25,4.92,26.67,73.33,53.14,31.43,2.27,5.83,7.09,153,75.16,74,62.16
4c07d11e-39da-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02122,268101,Merchants Quay D,268101003,268101003,A268101003,Small Area,178,74,15851.654004338121,11229.11,48.33,8.09,74,0,0,20.27,10.84,7.33,24.32,75.68,37.61,52.14,2.5,0,16.29,186,-4.3,73,1.37
4c07d11e-34fa-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02144,268140,Royal Exchange A,268140004,268140004,A268140004,Small Area,77,38,15841.430183627532,4860.67,16.67,63.16,31,0,92.11,63.16,41.56,3.9,26.32,73.68,60.34,27.59,2.05,7.89,7.79,139,-44.6,58,-34.48
4c07d11e-30c2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02152,268148,Ushers A,268148002,268148002,A268148002,Small Area,194,110,15814.167746722553,12267.48,37.59,18.42,52,41,75.45,63.64,11.29,3.87,29.09,70.91,58.75,32.5,1.75,10,15.98,208,-6.73,113,-2.65
4c07d11e-3356-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02139,268133,Rathmines West B,268133016,268133016,A268133016,Small Area,243,118,15804.670699235852,15375.2,32.79,23.65,85,4,45.76,67.8,16.31,7.21,19.49,80.51,36.98,49.48,2.11,5.93,18.11,280,-13.21,122,-3.28
4c07d11e-3899-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02074,268105,Mountjoy B,268105001,268105001,A268105001,Small Area,342,118,15804.640114482921,21639.21,17.53,60.06,93,9,37.29,62.71,11.28,10.41,9.32,90.68,25.13,64.32,2.87,5.08,10.53,181,88.95,94,25.53
4c07d11e-3842-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02078,268109,North Dock C,268109008,268109008,A268109008,Small Area,214,101,15725.817271577382,13608.2,9.18,54.55,91,8,100,82.18,12.71,5.58,37.62,62.38,80.67,10.67,2.21,3.96,6.07,184,16.3,81,24.69
4c07d11e-38df-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02046,268050,Clontarf West E,268050006,268050006,A268050006,Small Area,203,79,15721.515855881016,12912.24,54.96,10.4,73,3,6.33,15.19,13.19,6.43,16.46,83.54,34.97,48.25,2.57,0,17.73,195,4.1,81,-2.47
4c07d11e-346a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02162,268162,Wood Quay B,268162011,268162011,A268162011,Small Area,132,59,15704.247681251634,8405.37,18.92,25.42,41,4,33.9,45.76,34.07,9.09,38.98,61.02,57.32,28.05,2.05,11.86,11.36,129,2.33,72,-18.06
4c07d11e-3815-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02076,268107,North Dock A,268107002,268107002,A268107002,Small Area,213,92,15688.473319085195,13576.85,37.42,19.34,83,3,7.61,26.09,9.8,9.33,17.39,82.61,32.39,51.14,2.34,6.52,17.84,232,-8.19,94,-2.13
4c07d11e-2d68-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02147,268143,South Dock,268143025,268143025,A268143025,Small Area,366,178,15685.93823527958,23333,14.73,35.57,4,149,100,66.29,12.39,4.85,38.2,61.8,51.76,34.51,2.11,13.48,7.92,383,-4.44,185,-3.78
4c07d11e-387d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02044,268048,Clontarf West C,268048017,268048017,A268048017,Small Area,138,62,15683.316572979258,8799.16,23.21,16.67,13,24,62.9,45.16,21.52,4.42,43.55,56.45,63.16,26.32,2.19,20.97,5.07,151,-8.61,64,-3.13
4c07d11e-3410-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02139,268133,Rathmines West B,268133018,268133018,A268133018,Small Area,147,67,15545.713628221365,9455.98,36.11,12.24,60,1,5.97,37.31,14.1,3.25,47.76,52.24,74.77,16.82,2.39,1.49,7.48,134,9.7,64,4.69
4c07d11e-39b1-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02123,268102,Merchants Quay E,268102001,268102001,A268102001,Small Area,191,88,15471.063629347704,12345.63,27.33,38.83,70,0,54.55,39.77,10.2,4.09,22.73,77.27,37.8,48.03,2.2,20.45,12.57,172,11.05,82,7.32
4c07d11e-35e9-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02028,268028,Botanic B,268028009,268028009,A268028009,Small Area,324,112,15377.290169840562,21070.03,39.66,11.18,110,0,13.39,29.46,8.2,3.02,35.71,64.29,57.43,27.72,2.9,0,10.19,291,11.34,107,4.67
4c07d11e-3469-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02162,268162,Wood Quay B,268162002,268162002,A268162002,Small Area,223,104,15365.819263325191,14512.73,31.95,41.63,60,3,75.96,83.65,14.05,13.23,12.5,87.5,27.27,55.3,2.16,5.77,16.59,196,13.78,99,5.05
4c07d11e-3b6d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02144,268140,Royal Exchange A,268140016,268140016,A268140016,Small Area,200,105,15364.03791656091,13017.41,36.05,32.29,72,7,93.33,73.08,9.17,12.64,22.86,77.14,38.36,50,1.84,12.5,24.5,203,-1.48,100,5
4c07d11e-3831-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02073,268104,Mountjoy A,268104014,268104014,A268104014,Small Area,358,147,15340.017194946691,23337.65,16.61,67.24,14,102,97.28,83.67,12.35,3.45,19.73,80.27,40.3,42.79,2.45,12.93,5.87,333,7.51,129,13.95
4c07d11e-3c53-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02076,268107,North Dock A,268107003,268107003,A268107003,Small Area,202,83,15339.609591572766,13168.52,55.38,5.47,79,0,0,8.43,6.67,2.45,32.53,67.47,49.01,43.71,2.42,4.82,14.85,179,12.85,85,-2.35
4c07d11e-3c1f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02117,268096,Mansion House A,268096018,268096018,A268096018,Small Area,158,77,15261.689963366924,10352.72,6.04,39.07,50,9,100,74.03,13.04,2.65,37.66,62.34,81.36,11.86,2.09,7.79,3.8,166,-4.82,76,1.32
4c07d11e-3456-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02138,268132,Rathmines West A,268132004,268132004,A268132004,Small Area,186,83,15238.021008791846,12206.31,25.68,21.74,47,18,53.01,62.65,7.78,10.18,22.89,77.11,47.95,37.67,2.3,6.02,11.29,161,15.53,79,5.06
4c07d11e-39b3-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02155,268151,Ushers D,268151005,268151005,A268151005,Small Area,208,80,15226.590839234124,13660.31,20.23,38.73,53,0,11.25,40,26.13,6.84,21.25,78.75,39.55,53.73,2.55,17.5,9.13,223,-6.73,97,-17.53
4c07d11e-38ff-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02120,268099,Merchants Quay B,268099004,268099004,A268099004,Small Area,102,42,15188.530911735812,6715.59,24.39,65.69,15,9,83.33,73.81,44,8.33,11.9,88.1,56.25,31.25,2.43,21.43,4.9,135,-24.44,58,-27.59
4c07d11e-3c0e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02117,268096,Mansion House A,268096002,268096002,A268096002,Small Area,207,107,15168.568523959704,13646.64,5.08,71.29,98,9,99.07,89.72,14.29,3.03,31.78,68.22,75.81,13.71,1.93,0.93,9.18,206,0.49,100,7
4c07d11e-39b0-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02152,268148,Ushers A,268148007,268148007,A268148007,Small Area,223,86,15099.321563714262,14768.88,20.54,46.98,58,8,89.53,87.21,17.92,6.38,15.12,84.88,56.8,31.2,2.65,6.98,9.87,241,-7.47,96,-10.42
4c07d11e-3c35-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02088,268138,Rotunda A,268138007,268138007,A268138007,Small Area,387,118,14958.417216204049,25871.72,19.81,46.58,60,3,96.61,62.71,5.6,14.16,4.24,95.76,20.08,70.47,2.46,32.2,12.92,268,44.4,103,14.56
4c07d11e-3a48-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02120,268099,Merchants Quay B,268099001,268099001,A268099001,Small Area,210,88,14926.507320298446,14068.93,19.32,40,74,4,25,56.82,17.43,8.67,23.86,76.14,36.49,50,2.41,10.23,12.38,196,7.14,89,-1.12
4c07d11e-3482-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02121,268100,Merchants Quay C,268100015,268100015,A268100015,Small Area,222,104,14848.43213726488,14951.07,13.85,55.76,37,11,100,66.35,5.41,5.64,15.38,84.62,51.77,36.17,2.13,25,8.11,196,13.27,96,8.33
4c07d11e-34bf-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02154,268150,Ushers C,268150013,268150013,A268150013,Small Area,296,116,14816.25727997386,19978.05,34.55,28.08,50,36,75.86,89.66,14.6,16.81,8.62,91.38,22.02,64.29,2.54,7.76,18.24,312,-5.13,125,-7.2
4c07d11e-38de-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02046,268050,Clontarf West E,268050004,268050004,A268050004,Small Area,255,109,14780.703435127662,17252.22,46.55,10.36,96,2,17.43,22.02,12.7,2.79,33.03,66.97,52.38,35.45,2.32,0.92,13.73,266,-4.14,119,-8.4
4c07d11e-3640-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02033,268033,Cabra West A,268033002,268033002,A268033002,Small Area,314,107,14758.264833318506,21276.21,50.96,9.87,105,0,7.48,26.17,4.46,7.66,5.61,94.39,10.58,77.4,3.01,1.87,17.52,301,4.32,107,0
4c07d11e-3b79-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02002,268002,Arran Quay B,268002018,268002018,A268002018,Small Area,217,90,14756.471208305244,14705.41,16.67,56.94,50,5,97.78,87.78,9.09,3.74,23.33,76.67,57.48,26.77,2.42,2.22,8.76,191,13.61,77,16.88
4c07d11e-3bea-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02146,268142,St. Kevin's,268142015,268142015,A268142015,Small Area,197,69,14746.193748426478,13359.38,18.67,38.42,45,1,66.67,86.96,12.35,12.43,24.64,75.36,45.27,43.24,2.33,5.8,16.24,152,29.61,52,32.69
4c07d11e-3602-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02006,268006,Ashtown A,268006014,268006014,A268006014,Small Area,319,97,14727.561664592326,21660.07,41.15,7.89,87,3,0,15.46,2.02,3.42,38.14,61.86,46.96,37.57,3.37,1.03,7.84,317,0.63,97,0
4c07d11e-260e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02139,268133,Rathmines West B,268133002,268133002,A268133002,Small Area,219,104,14661.661163010425,14936.92,31.93,29.3,83,2,25.96,51.92,19.08,7.49,31.73,68.27,51.59,36.94,2.12,2.88,12.79,192,14.06,97,7.22
4c07d11e-34a2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02138,268132,Rathmines West A,268132023,268132023,A268132023,Small Area,151,99,14625.983026037648,10324.09,48.04,7.48,83,0,28.28,49.49,15.13,4.9,33.33,66.67,50,37.12,1.55,2.02,23.84,154,-1.95,97,2.06
4c07d11e-3c03-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02146,268142,St. Kevin's,268142023,268142023,A268142023,Small Area,340,75,14619.234875773656,23257.03,4.62,53.68,46,1,100,68,9.41,3.88,40,60,60.36,26.07,2.17,17.33,4.41,323,5.26,73,2.74
4c07d11e-3521-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02155,268151,Ushers D,268151006,268151006,A268151006,Small Area,131,58,14601.1908912345,8971.87,24.76,13.08,32,12,5.17,55.17,24.68,6.14,10.34,89.66,30.59,40,2.26,6.9,18.32,115,13.91,62,-6.45
4c07d11e-38ba-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02047,268058,Drumcondra South A,268058015,268058015,A268058015,Small Area,249,120,14587.096769896092,17069.88,13.7,30.12,7,94,97.5,70,7.63,4.09,40,60,71.93,20.47,2.16,2.5,6.83,224,11.16,117,2.56
4c07d11e-371f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02003,268003,Arran Quay C,268003009,268003009,A268003009,Small Area,307,116,14510.565238099207,21157,30.64,43.23,51,31,87.07,81.9,14.6,12.2,14.66,85.34,37.64,52.81,2.69,10.34,16.61,317,-3.15,132,-12.12
4c07d11e-347f-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02146,268142,St. Kevin's,268142010,268142010,A268142010,Small Area,208,108,14452.755717712414,14391.72,17.51,18.93,59,38,51.85,51.85,8.47,2.07,49.07,50.93,78.57,13.1,1.91,4.63,6.25,189,10.05,98,10.2
4c07d11e-3346-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02145,268141,Royal Exchange B,268141004/268141005,268141004,A268141004/268141005,Small Area,132,47,14418.7988543227,9154.72,25.71,36.36,28,1,97.87,93.62,32.86,25,6.38,93.62,24.18,65.93,1.98,14.89,28.79,442,-70.14,116,-59.48
4c07d11e-35d2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030023,268030023,A268030023,Small Area,190,68,14395.840584386608,13198.26,19.5,23.37,49,1,22.06,27.94,11.69,6.47,32.35,67.65,57.46,34.33,2.81,19.12,8.42,183,3.83,74,-8.11
4c07d11e-3882-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02066,268080,Inns Quay A,268080017,268080017,A268080017,Small Area,184,69,14347.162136521903,12824.84,26.9,22.4,54,0,18.84,59.42,6.67,14.97,7.25,92.75,14.07,80,2.68,14.49,23.91,162,13.58,68,1.47
